Wahlkreisnr;Wahlkreisbez;RGS_Land;RGS_RegBez;RGS_Kreis;RGS_GemVerband;RGS_Gemeinde;Landname;RegBezname;Kreisname;GemVerbandname;Gemeindename;Gemeindeteil;Wahlkreisvon;Wahlkreisbis;ARS
176;Hochtaunus;06;5;33;0;012;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Merenberg, Marktflecken;0;;;06533012
176;Hochtaunus;06;5;33;0;013;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Runkel, Stadt;0;;;06533013
176;Hochtaunus;06;5;33;0;015;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Villmar, Marktflecken;0;;;06533015
176;Hochtaunus;06;5;33;0;017;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Weilburg, Stadt;0;;;06533017
176;Hochtaunus;06;5;33;0;018;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Weilmünster, Marktflecken;0;;;06533018
176;Hochtaunus;06;5;33;0;019;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Weinbach;0;;;06533019
177;Wetterau I;06;4;40;0;002;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Bad Nauheim, Stadt;0;;;06440002
177;Wetterau I;06;4;40;0;003;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Bad Vilbel, Stadt;0;;;06440003
177;Wetterau I;06;4;40;0;005;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Butzbach, Friedrich-Ludwig-Weidig-Stadt;0;;;06440005
177;Wetterau I;06;4;40;0;006;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Echzell;0;;;06440006
177;Wetterau I;06;4;40;0;007;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Florstadt, Stadt;0;;;06440007
177;Wetterau I;06;4;40;0;008;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Friedberg (Hessen), Kreisstadt;0;;;06440008
177;Wetterau I;06;4;40;0;012;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Karben, Stadt;0;;;06440012
177;Wetterau I;06;4;40;0;015;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Münzenberg, Stadt;0;;;06440015
177;Wetterau I;06;4;40;0;016;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Nidda, Stadt;0;;;06440016
177;Wetterau I;06;4;40;0;017;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Niddatal, Stadt;0;;;06440017
177;Wetterau I;06;4;40;0;018;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Ober-Mörlen;0;;;06440018
177;Wetterau I;06;4;40;0;020;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Ranstadt;0;;;06440020
177;Wetterau I;06;4;40;0;021;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Reichelsheim (Wetterau), Stadt;0;;;06440021
177;Wetterau I;06;4;40;0;022;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Rockenberg;0;;;06440022
177;Wetterau I;06;4;40;0;023;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Rosbach v. d. Höhe, Stadt;0;;;06440023
177;Wetterau I;06;4;40;0;024;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Wölfersheim;0;;;06440024
177;Wetterau I;06;4;40;0;025;Hessen;Reg.-Bez. Darmstadt;Wetteraukreis;;Wöllstadt;0;;;06440025
178;Rheingau-Taunus – Limburg;06;4;39;0;001;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Aarbergen;0;;;06439001
178;Rheingau-Taunus – Limburg;06;4;39;0;002;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Bad Schwalbach, Kreisstadt;0;;;06439002
178;Rheingau-Taunus – Limburg;06;4;39;0;003;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Eltville am Rhein, Stadt;0;;;06439003
178;Rheingau-Taunus – Limburg;06;4;39;0;004;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Geisenheim, Hochschulstadt;0;;;06439004
178;Rheingau-Taunus – Limburg;06;4;39;0;005;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Heidenrod;0;;;06439005
178;Rheingau-Taunus – Limburg;06;4;39;0;006;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Hohenstein;0;;;06439006
178;Rheingau-Taunus – Limburg;06;4;39;0;007;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Hünstetten;0;;;06439007
178;Rheingau-Taunus – Limburg;06;4;39;0;008;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Idstein, Hochschulstadt;0;;;06439008
178;Rheingau-Taunus – Limburg;06;4;39;0;009;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Kiedrich;0;;;06439009
178;Rheingau-Taunus – Limburg;06;4;39;0;010;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Lorch, Stadt;0;;;06439010
178;Rheingau-Taunus – Limburg;06;4;39;0;011;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Niedernhausen;0;;;06439011
178;Rheingau-Taunus – Limburg;06;4;39;0;012;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Oestrich-Winkel, Stadt;0;;;06439012
178;Rheingau-Taunus – Limburg;06;4;39;0;013;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Rüdesheim am Rhein, Stadt;0;;;06439013
178;Rheingau-Taunus – Limburg;06;4;39;0;014;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Schlangenbad;0;;;06439014
178;Rheingau-Taunus – Limburg;06;4;39;0;015;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Taunusstein, Stadt;0;;;06439015
178;Rheingau-Taunus – Limburg;06;4;39;0;016;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Waldems;0;;;06439016
178;Rheingau-Taunus – Limburg;06;4;39;0;017;Hessen;Reg.-Bez. Darmstadt;Rheingau-Taunus-Kreis;;Walluf;0;;;06439017
178;Rheingau-Taunus – Limburg;06;5;33;0;002;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Brechen;0;;;06533002
178;Rheingau-Taunus – Limburg;06;5;33;0;003;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Bad Camberg, Stadt;0;;;06533003
178;Rheingau-Taunus – Limburg;06;5;33;0;004;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Dornburg;0;;;06533004
178;Rheingau-Taunus – Limburg;06;5;33;0;005;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Elbtal;0;;;06533005
178;Rheingau-Taunus – Limburg;06;5;33;0;006;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Elz;0;;;06533006
178;Rheingau-Taunus – Limburg;06;5;33;0;007;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Hadamar, Stadt;0;;;06533007
178;Rheingau-Taunus – Limburg;06;5;33;0;008;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Hünfelden;0;;;06533008
178;Rheingau-Taunus – Limburg;06;5;33;0;009;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Limburg a.d. Lahn, Kreisstadt;0;;;06533009
178;Rheingau-Taunus – Limburg;06;5;33;0;014;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Selters (Taunus);0;;;06533014
178;Rheingau-Taunus – Limburg;06;5;33;0;016;Hessen;Reg.-Bez. Gießen;Limburg-Weilburg;;Waldbrunn (Westerwald);0;;;06533016
179;Wiesbaden;06;4;14;0;000;Hessen;Reg.-Bez. Darmstadt;Wiesbaden, Landeshauptstadt;;Wiesbaden, Landeshauptstadt;0;;;06414000
180;Hanau;06;4;35;0;006;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Bruchköbel, Stadt;0;;;06435006
180;Hanau;06;4;35;0;007;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Erlensee, Stadt;0;;;06435007
180;Hanau;06;4;35;0;011;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Großkrotzenburg;0;;;06435011
180;Hanau;06;4;35;0;013;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Hammersbach;0;;;06435013
180;Hanau;06;4;35;0;014;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Hanau, Brüder-Grimm-Stadt;0;;;06435014
180;Hanau;06;4;35;0;015;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Hasselroth;0;;;06435015
180;Hanau;06;4;35;0;017;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Langenselbold, Stadt;0;;;06435017
180;Hanau;06;4;35;0;019;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Maintal, Stadt;0;;;06435019
180;Hanau;06;4;35;0;020;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Neuberg;0;;;06435020
180;Hanau;06;4;35;0;021;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Nidderau, Stadt;0;;;06435021
180;Hanau;06;4;35;0;022;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Niederdorfelden;0;;;06435022
180;Hanau;06;4;35;0;023;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Rodenbach;0;;;06435023
180;Hanau;06;4;35;0;024;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Ronneburg;0;;;06435024
180;Hanau;06;4;35;0;026;Hessen;Reg.-Bez. Darmstadt;Main-Kinzig-Kreis;;Schöneck;0;;;06435026
181;Main-Taunus;06;4;34;0;005;Hessen;Reg.-Bez. Darmstadt;Hochtaunuskreis;;Königstein im Taunus, Stadt;0;;;06434005
181;Main-Taunus;06;4;34;0;006;Hessen;Reg.-Bez. Darmstadt;Hochtaunuskreis;;Kronberg im Taunus, Stadt;0;;;06434006
181;Main-Taunus;06;4;34;0;010;Hessen;Reg.-Bez. Darmstadt;Hochtaunuskreis;;Steinbach (Taunus), Stadt;0;;;06434010
181;Main-Taunus;06;4;36;0;001;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Bad Soden am Taunus, Stadt;0;;;06436001
181;Main-Taunus;06;4;36;0;002;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Eppstein, Stadt;0;;;06436002
181;Main-Taunus;06;4;36;0;003;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Eschborn, Stadt;0;;;06436003
181;Main-Taunus;06;4;36;0;004;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Flörsheim am Main, Stadt;0;;;06436004
181;Main-Taunus;06;4;36;0;005;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Hattersheim am Main, Stadt;0;;;06436005
181;Main-Taunus;06;4;36;0;006;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Hochheim am Main, Stadt;0;;;06436006
181;Main-Taunus;06;4;36;0;007;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Hofheim am Taunus, Kreisstadt;0;;;06436007
181;Main-Taunus;06;4;36;0;008;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Kelkheim (Taunus), Stadt;0;;;06436008
181;Main-Taunus;06;4;36;0;009;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Kriftel;0;;;06436009
181;Main-Taunus;06;4;36;0;010;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Liederbach am Taunus;0;;;06436010
181;Main-Taunus;06;4;36;0;011;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Schwalbach am Taunus, Stadt;0;;;06436011
181;Main-Taunus;06;4;36;0;012;Hessen;Reg.-Bez. Darmstadt;Main-Taunus-Kreis;;Sulzbach (Taunus);0;;;06436012
182;Frankfurt am Main I;06;4;12;0;000;Hessen;Reg.-Bez. Darmstadt;Frankfurt am Main, Stadt;;Frankfurt am Main, Stadt;1;182;183;06412000
183;Frankfurt am Main II;06;4;12;0;000;Hessen;Reg.-Bez. Darmstadt;Frankfurt am Main, Stadt;;Frankfurt am Main, Stadt;2;182;183;06412000
184;Groß-Gerau;06;4;33;0;001;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Biebesheim am Rhein;0;;;06433001
184;Groß-Gerau;06;4;33;0;002;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Bischofsheim;0;;;06433002
184;Groß-Gerau;06;4;33;0;003;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Büttelborn;0;;;06433003
184;Groß-Gerau;06;4;33;0;004;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Gernsheim, Schöfferstadt;0;;;06433004
184;Groß-Gerau;06;4;33;0;005;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Ginsheim-Gustavsburg, Stadt;0;;;06433005
184;Groß-Gerau;06;4;33;0;006;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Groß-Gerau, Stadt;0;;;06433006
184;Groß-Gerau;06;4;33;0;007;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Kelsterbach, Stadt;0;;;06433007
184;Groß-Gerau;06;4;33;0;008;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Mörfelden-Walldorf, Stadt;0;;;06433008
184;Groß-Gerau;06;4;33;0;009;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Nauheim;0;;;06433009
184;Groß-Gerau;06;4;33;0;010;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Raunheim, Stadt;0;;;06433010
184;Groß-Gerau;06;4;33;0;011;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Riedstadt, Stadt;0;;;06433011
184;Groß-Gerau;06;4;33;0;012;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Rüsselsheim am Main, Stadt;0;;;06433012
184;Groß-Gerau;06;4;33;0;013;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Stockstadt am Rhein;0;;;06433013
184;Groß-Gerau;06;4;33;0;014;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Trebur;0;;;06433014
185;Offenbach;06;4;13;0;000;Hessen;Reg.-Bez. Darmstadt;Offenbach am Main, Stadt;;Offenbach am Main, Stadt;0;;;06413000
185;Offenbach;06;4;38;0;001;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Dietzenbach, Kreisstadt;0;;;06438001
185;Offenbach;06;4;38;0;002;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Dreieich, Stadt;0;;;06438002
185;Offenbach;06;4;38;0;003;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Egelsbach;0;;;06438003
185;Offenbach;06;4;38;0;005;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Heusenstamm, Stadt;0;;;06438005
185;Offenbach;06;4;38;0;006;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Langen (Hessen), Stadt;0;;;06438006
185;Offenbach;06;4;38;0;008;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Mühlheim am Main, Stadt;0;;;06438008
185;Offenbach;06;4;38;0;009;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Neu-Isenburg, Stadt;0;;;06438009
185;Offenbach;06;4;38;0;010;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Obertshausen, Stadt;0;;;06438010
186;Darmstadt;06;4;11;0;000;Hessen;Reg.-Bez. Darmstadt;Darmstadt, Wissenschaftsstadt;;Darmstadt, Wissenschaftsstadt;0;;;06411000
186;Darmstadt;06;4;32;0;001;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Alsbach-Hähnlein;0;;;06432001
186;Darmstadt;06;4;32;0;003;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Bickenbach;0;;;06432003
186;Darmstadt;06;4;32;0;005;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Eppertshausen;0;;;06432005
186;Darmstadt;06;4;32;0;006;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Erzhausen;0;;;06432006
186;Darmstadt;06;4;32;0;008;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Griesheim, Stadt;0;;;06432008
186;Darmstadt;06;4;32;0;012;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Messel;0;;;06432012
186;Darmstadt;06;4;32;0;013;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Modautal;0;;;06432013
186;Darmstadt;06;4;32;0;014;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Mühltal;0;;;06432014
186;Darmstadt;06;4;32;0;015;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Münster;0;;;06432015
186;Darmstadt;06;4;32;0;016;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Ober-Ramstadt, Stadt;0;;;06432016
186;Darmstadt;06;4;32;0;018;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Pfungstadt, Stadt;0;;;06432018
186;Darmstadt;06;4;32;0;020;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Roßdorf;0;;;06432020
186;Darmstadt;06;4;32;0;022;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Seeheim-Jugenheim;0;;;06432022
186;Darmstadt;06;4;32;0;023;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Weiterstadt, Stadt;0;;;06432023
187;Odenwald;06;4;32;0;002;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Babenhausen, Stadt;0;;;06432002
187;Odenwald;06;4;32;0;004;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Dieburg, Stadt;0;;;06432004
187;Odenwald;06;4;32;0;007;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Fischbachtal;0;;;06432007
187;Odenwald;06;4;32;0;009;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Groß-Bieberau, Stadt;0;;;06432009
187;Odenwald;06;4;32;0;010;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Groß-Umstadt, Stadt;0;;;06432010
187;Odenwald;06;4;32;0;011;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Groß-Zimmern;0;;;06432011
187;Odenwald;06;4;32;0;017;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Otzberg;0;;;06432017
187;Odenwald;06;4;32;0;019;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Reinheim, Stadt;0;;;06432019
187;Odenwald;06;4;32;0;021;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Schaafheim;0;;;06432021
187;Odenwald;06;4;37;0;001;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Bad König, Stadt;0;;;06437001
187;Odenwald;06;4;37;0;002;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Beerfelden, Stadt;0;;;06437002
187;Odenwald;06;4;37;0;003;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Brensbach;0;;;06437003
187;Odenwald;06;4;37;0;004;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Breuberg, Stadt;0;;;06437004
187;Odenwald;06;4;37;0;005;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Brombachtal;0;;;06437005
187;Odenwald;06;4;37;0;006;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Erbach, Kreisstadt;0;;;06437006
187;Odenwald;06;4;37;0;007;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Fränkisch-Crumbach;0;;;06437007
187;Odenwald;06;4;37;0;008;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Hesseneck;0;;;06437008
187;Odenwald;06;4;37;0;009;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Höchst i. Odw.;0;;;06437009
187;Odenwald;06;4;37;0;010;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Lützelbach;0;;;06437010
187;Odenwald;06;4;37;0;011;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Michelstadt, Stadt;0;;;06437011
187;Odenwald;06;4;37;0;012;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Mossautal;0;;;06437012
187;Odenwald;06;4;37;0;013;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Reichelsheim (Odenwald);0;;;06437013
187;Odenwald;06;4;37;0;014;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Rothenberg;0;;;06437014
187;Odenwald;06;4;37;0;015;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Sensbachtal;0;;;06437015
187;Odenwald;06;4;38;0;004;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Hainburg;0;;;06438004
187;Odenwald;06;4;38;0;007;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Mainhausen;0;;;06438007
187;Odenwald;06;4;38;0;011;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Rodgau, Stadt;0;;;06438011
187;Odenwald;06;4;38;0;012;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Rödermark, Stadt;0;;;06438012
187;Odenwald;06;4;38;0;013;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Seligenstadt, Stadt;0;;;06438013
188;Bergstraße;06;4;31;0;001;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Abtsteinach;0;;;06431001
188;Bergstraße;06;4;31;0;002;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Bensheim, Stadt;0;;;06431002
188;Bergstraße;06;4;31;0;003;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Biblis;0;;;06431003
188;Bergstraße;06;4;31;0;004;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Birkenau;0;;;06431004
188;Bergstraße;06;4;31;0;005;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Bürstadt, Stadt;0;;;06431005
188;Bergstraße;06;4;31;0;006;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Einhausen;0;;;06431006
188;Bergstraße;06;4;31;0;007;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Fürth;0;;;06431007
188;Bergstraße;06;4;31;0;008;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Gorxheimertal;0;;;06431008
188;Bergstraße;06;4;31;0;009;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Grasellenbach;0;;;06431009
188;Bergstraße;06;4;31;0;010;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Groß-Rohrheim;0;;;06431010
188;Bergstraße;06;4;31;0;011;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Heppenheim (Bergstraße), Kreisstadt;0;;;06431011
188;Bergstraße;06;4;31;0;012;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Hirschhorn (Neckar), Stadt;0;;;06431012
188;Bergstraße;06;4;31;0;013;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Lampertheim, Stadt;0;;;06431013
188;Bergstraße;06;4;31;0;014;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Lautertal (Odenwald);0;;;06431014
188;Bergstraße;06;4;31;0;015;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Lindenfels, Stadt;0;;;06431015
188;Bergstraße;06;4;31;0;016;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Lorsch, Karolingerstadt;0;;;06431016
188;Bergstraße;06;4;31;0;017;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Mörlenbach;0;;;06431017
188;Bergstraße;06;4;31;0;018;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Neckarsteinach, Stadt;0;;;06431018
188;Bergstraße;06;4;31;0;019;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Rimbach;0;;;06431019
188;Bergstraße;06;4;31;0;020;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Viernheim, Stadt;0;;;06431020
188;Bergstraße;06;4;31;0;021;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Wald-Michelbach;0;;;06431021
188;Bergstraße;06;4;31;0;022;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Zwingenberg, Stadt;0;;;06431022
188;Bergstraße;06;4;31;9200;200;Hessen;Reg.-Bez. Darmstadt;Bergstraße;Michelbuch, gemfr. Gebiet;Michelbuch, gemfr. Gebiet;0;;;06431200
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;001;Thüringen;;Eichsfeld;Hanstein-Rusteberg;Arenshausen;0;;;16061001
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;002;Thüringen;;Eichsfeld;Uder;Asbach-Sickenberg;0;;;16061002
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5001;003;Thüringen;;Eichsfeld;Lindenberg/Eichsfeld;Berlingerode;0;;;16061003
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;004;Thüringen;;Eichsfeld;Ershausen/Geismar;Bernterode (bei Heilbad Heiligenstadt);0;;;16061004
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;007;Thüringen;;Eichsfeld;Uder;Birkenfelde;0;;;16061007
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5009;012;Thüringen;;Eichsfeld;Leinetal;Bodenrode-Westhausen;0;;;16061012
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;014;Thüringen;;Eichsfeld;Hanstein-Rusteberg;Bornhagen;0;;;16061014
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5001;015;Thüringen;;Eichsfeld;Lindenberg/Eichsfeld;Brehme;0;;;16061015
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5006;017;Thüringen;;Eichsfeld;Eichsfeld-Wipperaue;Breitenworbis;0;;;16061017
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5013;018;Thüringen;;Eichsfeld;Westerwald-Obereichsfeld;Büttstedt;0;;;16061018
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5006;019;Thüringen;;Eichsfeld;Eichsfeld-Wipperaue;Buhla;0;;;16061019
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;021;Thüringen;;Eichsfeld;Hanstein-Rusteberg;Burgwalde;0;;;16061021
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5004;022;Thüringen;;Eichsfeld;Eichsfelder Kessel;Deuna;0;;;16061022
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;023;Thüringen;;Eichsfeld;Ershausen/Geismar;Dieterode;0;;;16061023
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;024;Thüringen;;Eichsfeld;Uder;Dietzenrode/Vatterode;0;;;16061024
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5003;025;Thüringen;;Eichsfeld;Dingelstädt;Dingelstädt, Stadt;0;;;16061025
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5001;026;Thüringen;;Eichsfeld;Lindenberg/Eichsfeld;Ecklingerode;0;;;16061026
